CN,LAT,LON,BGI
721819625290487,45.43864,-70.19878,3582.0
721820066290487,45.32199,-69.7343,4028.0
721819726290487,44.81879,-69.54517,4423.0
721820005290487,44.68923,-69.81646,3770.0
721819941290487,45.34226,-69.9113,3956.0
721820321290487,44.62863,-69.88209,3324.0
721819998290487,44.89677,-69.47199,4661.0
721820003290487,44.68684,-69.65809,4761.0
721819722290487,44.79267,-69.35292,4520.0
721820251290487,45.78567,-70.32144,4075.0
721819955290487,45.65312,-70.01838,3965.0
721819671290487,45.10676,-69.9256,4792.0
721819649290487,46.13914,-70.01639,4031.0
721820214290487,45.98256,-70.14611,3983.0
721819619290487,44.88828,-69.6018,4563.0
721819944290487,45.3017,-69.93826,3908.0
721820056290487,46.11758,-69.8419,3806.0
721819957290487,45.60325,-70.27662,3837.0
721819946290487,45.35556,-70.06657,4007.0
721819972290487,45.47414,-69.78884,4172.0
721820326290487,44.7968,-69.72288,4184.0
721819621290487,44.90182,-70.05053,4483.0
721820331290487,46.17916,-69.76494,3958.0
721820327290487,44.96932,-70.0226,4476.0
721820248290487,45.72576,-70.20302,3401.0
721820254290487,45.52117,-70.30003,2147.0
721820253290487,45.6105,-70.43579,3140.0
721820053290487,46.40528,-69.91598,3598.0
721820004290487,44.76372,-69.79032,4422.0
721819958290487,45.37836,-70.25442,3568.0
721820006290487,44.79371,-69.95741,4629.0
721819626290487,45.43478,-70.29388,3845.0
721820054290487,46.33241,-69.85618,3884.0
721819666290487,45.70211,-70.37636,3719.0
721820250290487,45.69559,-70.22191,3318.0
721820215290487,46.06771,-70.26538,3999.0
721820001290487,44.99632,-69.74142,4625.0
721820046290487,44.61688,-69.73605,4716.0
721820063290487,45.16435,-70.4135,4130.0
721820000290487,44.91585,-69.62829,4544.0
721819853290487,46.47633,-69.96576,3223.0
721819949290487,45.05516,-70.13309,3885.0
721820059290487,46.13064,-69.96908,3635.0
721820330290487,45.20805,-69.95357,4140.0
721819997290487,44.96834,-69.42089,4534.0
721820061290487,45.9693,-69.93832,4139.0
721820252290487,45.72956,-70.32749,3795.0
721820255290487,45.4704,-70.38061,3246.0
721819945290487,45.25932,-69.96082,4461.0
721819721290487,44.8076,-69.31492,4820.0
721819971290487,45.63216,-69.8385,3226.0
721820247290487,45.91246,-70.20887,3831.0
721819854290487,46.35542,-70.03437,3453.0
721819981290487,46.19533,-70.15048,3324.0
721820062290487,45.893,-70.04931,4036.0
721820256290487,45.55587,-70.50986,3332.0
721819973290487,45.4055,-69.84236,4505.0
721819627290487,45.40239,-70.40425,3476.0
721819954290487,45.7444,-70.14431,4257.0
721819999290487,44.98419,-69.59391,4431.0
721819956290487,45.59917,-70.10334,3596.0
721820069290487,45.15888,-69.80278,4361.0
721820052290487,46.41958,-69.79871,3679.0
721819678290487,44.84473,-69.70488,3622.0
721820068290487,45.07807,-69.71869,4672.0
721819697290487,45.79361,-69.90989,4261.0
721820070290487,44.72269,-69.99629,4489.0
721820058290487,46.2816,-70.09244,3972.0
721819942290487,45.42565,-70.00095,4326.0
721820057290487,46.19787,-69.97169,3540.0
721819720290487,45.03393,-69.3524,4182.0
721819982290487,46.13869,-70.20454,3996.0
721819974290487,45.54392,-69.95032,3280.0
721820249290487,45.82252,-70.10521,4303.0
721819948290487,45.195217,-70.182137,2494.0
721819628290487,45.24122,-70.395269,4175.0
721820055290487,46.264867,-69.903918,2537.0
721819707290487,44.14226,-70.28198,5238.0
721819705290487,44.11473,-70.10229,5174.0
721819706290487,44.06477,-70.214,5107.0
721820201290487,43.9963,-70.18251,4843.0
721820134290487,44.43918,-70.22884,5175.0
721819710290487,44.03853,-70.26729,4972.0
721819708290487,44.06327,-70.32928,4681.0
721819704290487,44.18814,-70.22256,4908.0
721819680290487,44.26711,-70.15145,4653.0
721820095290487,44.18111,-70.05465,4790.0
721820096290487,43.85917,-69.93176,5291.0
721819655290487,43.95515,-70.04451,4705.0
721819623290487,43.88424,-70.10715,4448.0
721820204290487,43.76764,-70.26321,4785.0
721819733290487,43.92265,-70.44789,4464.0
721820203290487,43.73914,-70.21038,4914.0
721819739290487,43.70891,-70.60473,4981.0
721819991290487,43.80322,-70.72017,4957.0
721819711290487,43.99274,-70.41488,4301.0
721819737290487,43.70218,-70.4345,5099.0
721819622290487,43.77001,-70.58133,3974.0
721819656290487,43.59578,-70.31626,4531.0
721819624290487,43.67565,-70.29076,4692.0
721820205290487,43.7747,-70.36605,3245.0
721819732290487,43.98886,-70.27223,4662.0
721819735290487,43.94162,-70.61668,4520.0
721819736290487,43.78658,-70.56202,4343.0
721819734290487,43.87089,-70.44135,4514.0
721820202290487,43.8114,-70.13506,4839.0
721820097290487,43.7968,-69.9826,4986.0
721819987290487,44.01874,-70.56226,3650.0
721819712290487,43.89967,-70.26691,4566.0
721819825290487,43.93204,-69.86584,5041.0
721819643290487,43.723078,-70.014273,0.0
721819989290487,44.101195,-70.682083,2948.0
721819990290487,44.028469,-70.735345,2891.0
721820094290487,44.09955,-69.93085,4350.0
721820093290487,44.00216,-69.8092,4967.0
721820318290487,44.03112,-69.98564,4436.0
721819826290487,43.7657,-69.81068,4751.0
721820206290487,43.53738,-70.38634,4755.0
721819740290487,43.61317,-70.7149,3978.0
721819744290487,43.40458,-70.65636,4187.0
721820279290487,43.39091,-70.48395,4325.0
721819738290487,43.61581,-70.49803,4788.0
721819745290487,43.51354,-70.94778,5288.0
721819742290487,43.57787,-70.73885,5073.0
721819741290487,43.61287,-70.60871,4566.0
721820267290487,43.26695,-70.75706,4579.0
721819743290487,43.45241,-70.61275,3851.0
721820208290487,43.55211,-70.54178,4772.0
721819716290487,43.10658,-70.70857,5249.0
721820322290487,43.78303,-70.78184,5271.0
721819713290487,43.25871,-70.60657,4471.0
721819995290487,43.58899,-70.89078,5004.0
721820324290487,43.35907,-70.89076,5081.0
721820323290487,43.50087,-70.78242,4950.0
721820207290487,43.41484,-70.41476,4455.0
721819714290487,43.33135,-70.71099,5024.0
721819715290487,43.17316,-70.65182,4893.0
721819681290487,43.42874,-70.82437,4948.0
721819994290487,43.66822,-70.84158,4926.0
721820268290487,43.183361,-70.821144,4368.0
721819933290487,45.10882,-70.65291,2755.0
721820260290487,45.34155,-70.66247,3528.0
721820130290487,44.65868,-70.07912,3550.0
721819931290487,45.27178,-70.71538,3063.0
721819908290487,44.78588,-70.52608,2456.0
721819934290487,45.0446,-70.73691,3636.0
721819667290487,45.5803,-70.56213,3626.0
721819951290487,45.07816,-70.30052,3999.0
721820133290487,44.83748,-70.18946,4068.0
721819932290487,45.19737,-70.7693,3655.0
721820110290487,45.1731,-70.58846,3956.0
721819953290487,45.00295,-70.37043,3053.0
721819950290487,44.98186,-70.18271,4421.0
721819907290487,44.6976,-70.42033,4318.0
721819910290487,44.62448,-70.46944,3876.0
721820257290487,45.48889,-70.54969,3327.0
721819930290487,45.284,-70.68817,2814.0
721820112290487,44.95159,-70.59267,3761.0
721819672290487,44.48976,-70.23028,5067.0
721820111290487,45.02527,-70.53925,3806.0
721820258290487,45.34432,-70.48944,3513.0
721819903290487,44.87347,-70.27647,4006.0
721820132290487,44.76073,-70.24205,4232.0
721820114290487,44.80586,-70.71824,2538.0
721819904290487,44.83273,-70.3025,4453.0
721820131290487,44.81667,-70.09893,4402.0
721819905290487,44.7681,-70.34805,4044.0
721820259290487,45.25735,-70.57278,3484.0
721819906290487,44.85334,-70.47712,4348.0
721819902290487,44.92425,-70.42177,4109.0
721820113290487,44.977,-70.78745,2568.0
721819952290487,44.90976,-70.24556,4532.0
721820135290487,44.59924,-70.32315,4598.0
721820115290487,44.73284,-70.76799,2532.0
721819698290487,44.588139,-70.12368,3554.0
721819703290487,44.35106,-70.29816,5045.0
721819915290487,44.34385,-70.69479,4076.0
721819984290487,45.08934,-71.04744,3788.0
721819939290487,44.83355,-70.88553,3661.0
721819916290487,44.13285,-70.86344,4185.0
721819912290487,44.62879,-70.65019,4045.0
721819936290487,45.15738,-71.02041,3812.0
721819636290487,44.20286,-70.79794,4202.0
721819900290487,43.98881,-70.97631,4698.0
721820136290487,44.47526,-70.39692,4830.0
721819913290487,44.58985,-70.67986,4355.0
721819709290487,44.1635,-70.45272,4575.0
721819985290487,44.25132,-70.58121,4847.0
721819617290487,44.89901,-70.99609,3186.0
721820138290487,44.30214,-70.57834,4906.0
721819909290487,44.72045,-70.59116,3869.0
721819914290487,44.51263,-70.52344,3394.0
721819633290487,44.50591,-70.75322,4303.0
721820137290487,44.28792,-70.32978,5352.0
721819935290487,45.12736,-70.84171,3387.0
721819894290487,44.35738,-70.85681,4573.0
721820117290487,44.60415,-70.86425,2803.0
721819635290487,44.22489,-70.98483,4622.0
721819899290487,44.02894,-70.98031,3227.0
721819673290487,44.54463,-70.38641,4575.0
721819901290487,44.52604,-70.92836,3918.0
721820332290487,45.07093,-70.91185,3707.0
721819897290487,44.43388,-70.8132,3682.0
721819895290487,44.28948,-70.91551,3984.0
721819992290487,43.89155,-70.85565,4891.0
721819634290487,44.42113,-70.63443,4192.0
721819896290487,44.25212,-70.74229,3935.0
721819940290487,44.86985,-71.00227,3955.0
721819937290487,44.99668,-70.95385,3610.0
721819674290487,44.22164,-70.38158,5061.0
721820116290487,44.7774,-71.00919,4373.0
721819618290487,44.69262,-71.00278,3873.0
721819993290487,43.84999,-70.90666,5051.0
721819898290487,44.06374,-70.90474,3265.0
721819911290487,44.55796,-70.52229,4425.0
721819632290487,44.43767,-70.58331,4555.0
721819983290487,45.23212,-70.95943,3218.0
721819988290487,44.17181,-70.60624,4476.0
721819986290487,44.074821,-70.48755,3718.0
721819938290487,44.884527,-70.80512,2149.0
721820333290487,44.298624,-71.005368,3346.0
721820334290487,44.387754,-70.920104,4157.0
721820335290487,44.336288,-70.875526,4543.0
815194382290487,44.50852,-67.59619,3750.0
815194101290487,44.62313,-67.8714,3751.0
815194113290487,44.81981,-67.63924,4027.0
815194373290487,44.99659,-67.18532,3460.0
815194383290487,45.15562,-67.21038,4049.0
815194099290487,44.84582,-67.82643,3117.0
815193912290487,45.36257,-67.64327,4640.0
815194377290487,44.7021,-67.25997,3889.0
815194387290487,45.00352,-67.64879,4637.0
815194385290487,45.02629,-67.35078,2801.0
815194371290487,45.0586,-67.12902,3604.0
815194358290487,45.02067,-67.76433,3632.0
815193911290487,45.46384,-67.76938,4141.0
815194100290487,44.77755,-67.94292,3793.0
815194374290487,44.9254,-67.23151,3700.0
815194115290487,44.61348,-67.73141,3859.0
815194104290487,44.67754,-68.01929,3753.0
815194388290487,44.78267,-67.51229,3281.0
815193903290487,45.33312,-67.88922,3654.0
815193906290487,45.56917,-67.46088,3266.0
815193907290487,45.5069,-67.53064,4205.0
815194379290487,44.65136,-67.48621,3668.0
815194349290487,45.4356,-67.58911,4791.0
815194370290487,44.6605,-67.31094,3807.0
815194354290487,45.14426,-67.64548,4026.0
815193750290487,44.69426,-67.83945,2998.0
815194112290487,44.74723,-67.60508,3895.0
815193910290487,45.60851,-67.81293,4496.0
815194114290487,44.76248,-67.76985,3560.0
815193909290487,45.52174,-67.72622,4610.0
815194102290487,44.70874,-68.01579,3290.0
815194355290487,45.22755,-67.7667,4088.0
815194357290487,45.07591,-67.71462,4490.0
815194352290487,45.11389,-67.46582,4064.0
815193853290487,45.4952,-67.94738,4105.0
815193841290487,44.93531,-67.86389,3527.0
815194360290487,44.84651,-67.73727,4078.0
815194375290487,44.84055,-67.09418,3892.0
815193902290487,45.39711,-67.8327,4284.0
815194348290487,45.36971,-67.44848,4170.0
815193908290487,45.59233,-67.67321,4388.0
815194353290487,45.05163,-67.53371,3887.0
815194118290487,44.40014,-67.89616,3041.0
815193943290487,44.88527,-68.06323,4048.0
815194356290487,45.0835,-67.66224,3845.0
815194351290487,45.20875,-67.59627,3379.0
815194350290487,45.32893,-67.52018,4346.0
815193913290487,45.31424,-67.70193,3030.0
815194117290487,44.54155,-67.9749,3870.0
815193856290487,45.51395,-68.00372,3589.0
815193852290487,45.58088,-67.94371,4267.0
815194380290487,44.72261,-67.42466,3800.0
815194098290487,45.02399,-67.95408,3826.0
815193936290487,45.16313,-67.82606,4277.0
815193938290487,45.18309,-68.0126,4164.0
815193937290487,45.06556,-67.83003,3854.0
815193755290487,44.76765,-67.19312,3317.0
815194376290487,44.74281,-67.13273,3721.0
815194359290487,44.88004,-67.71755,4302.0
815193935290487,45.252089,-67.946177,3140.0
815194381290487,44.605099,-67.533079,0.0
815194372290487,44.909429,-67.078728,0.0
815194386290487,44.927199,-67.406479,2267.0
815194116290487,44.526564,-67.804079,0.0
815194384290487,45.196969,-67.437094,3184.0
815194378290487,44.799498,-67.380749,3675.0
815194298290487,47.31942,-69.36667,2453.0
815193922290487,46.78218,-69.78201,3626.0
815194313290487,46.59455,-68.58606,4395.0
815193822290487,46.0832,-67.83225,3756.0
815194120290487,46.71263,-69.73093,4043.0
815194259290487,46.68018,-68.82072,3676.0
815194343290487,47.29572,-69.16621,3790.0
815194304290487,46.76767,-68.2054,4864.0
815194280290487,46.97932,-68.02883,4814.0
815194308290487,46.77242,-68.33395,3984.0
815193969290487,46.92364,-68.87102,4037.0
815193962290487,47.21658,-68.67714,4000.0
815193968290487,46.87347,-69.17378,4325.0
815194278290487,47.18255,-67.95617,4284.0
815194314290487,46.59194,-68.69419,4250.0
815194241290487,46.74704,-68.03724,4846.0
815193723290487,46.7064,-68.26941,4207.0
815193847290487,46.10496,-68.04749,4589.0
815193889290487,45.76603,-68.36018,4976.0
815194236290487,46.94827,-67.80644,4800.0
815193970290487,46.86641,-68.9498,3961.0
815194312290487,46.6605,-68.52058,4157.0
815194258290487,46.84306,-68.75993,4461.0
815193829290487,45.81148,-68.05434,3467.0
815193951290487,47.15186,-69.28231,3565.0
815194281290487,47.10798,-68.1936,3667.0
815194088290487,46.47289,-68.2901,4534.0
815193823290487,46.03186,-67.89262,4197.0
815194239290487,46.80382,-67.99289,4690.0
815194188290487,46.78664,-69.0707,3942.0
815193844290487,46.40813,-67.91559,4304.0
815194091290487,46.49779,-68.45194,4229.0
815193930290487,47.1068,-69.22369,4096.0
815194192290487,46.825,-69.20606,4110.0
815193960290487,46.63401,-69.5514,3694.0
815193973290487,46.89803,-69.11525,3813.0
815193953290487,47.20067,-69.41991,3450.0
815194085290487,46.53807,-68.04596,3945.0
815193736290487,47.03433,-68.38314,4319.0
815194257290487,46.84341,-68.64378,4352.0
815193848290487,46.24395,-68.29025,4265.0
815193964290487,47.08824,-68.77577,3946.0
815194237290487,46.88527,-67.89302,3775.0
815193854290487,45.64871,-68.00503,3998.0
815193821290487,46.16935,-67.932,4583.0
815193849290487,46.1471,-68.29221,4419.0
815193963290487,47.15056,-68.67043,4116.0
815193957290487,46.89983,-69.37224,4111.0
815193729290487,45.67179,-68.19866,4479.0
815193959290487,46.63708,-69.43103,3244.0
815194260290487,46.59323,-68.73746,4351.0
815194303290487,46.84406,-68.15901,4894.0
815193914290487,47.00546,-69.41242,4275.0
815193795290487,46.3134,-67.78629,4919.0
815194240290487,46.91152,-68.06462,4543.0
815193966290487,47.01234,-68.82531,4054.0
815194194290487,46.61803,-69.38292,4507.0
815193954290487,47.18405,-69.49099,3828.0
815193843290487,46.47877,-67.85647,4847.0
815194307290487,46.89124,-68.49569,3779.0
815194279290487,47.05234,-67.97121,4487.0
815194305290487,46.84535,-68.31495,4049.0
815193747290487,47.13468,-68.08262,4249.0
815194309290487,46.7272,-68.44038,3970.0
815193925290487,46.58974,-69.78296,3247.0
815194301290487,47.1103,-68.33508,3140.0
815194092290487,46.33496,-68.3894,3940.0
815194191290487,46.73985,-69.25431,4283.0
815194310290487,46.63576,-68.34013,3953.0
815193851290487,45.77639,-67.94911,3813.0
815193722290487,47.12604,-67.89976,4596.0
815194204290487,47.00134,-68.42241,4294.0
815193919290487,46.78053,-69.58857,4208.0
815193965290487,47.17662,-68.87907,4562.0
815194311290487,46.57236,-68.39185,4421.0
815194221290487,46.52404,-68.64894,4054.0
815193717290487,46.90982,-69.31959,4223.0
815194295290487,47.42745,-69.05597,4372.0
815194095290487,46.1012,-68.41203,4140.0
815193958290487,46.87484,-69.52416,4093.0
815193924290487,46.69208,-69.89413,3490.0
815193832290487,45.83514,-68.23147,5096.0
815193830290487,45.89737,-68.2305,4857.0
815193846290487,46.29364,-68.02737,4185.0
815194168290487,46.00589,-68.25835,4016.0
815193955290487,47.10146,-69.55954,3721.0
815193825290487,45.95913,-67.9347,4329.0
815193824290487,46.11847,-67.95304,4227.0
815194242290487,46.6667,-68.07925,4439.0
815194299290487,47.26766,-69.23898,4187.0
815194050290487,47.21085,-68.44456,3928.0
815194297290487,47.37733,-69.297,3824.0
815194296290487,47.34995,-69.1371,3915.0
815194086290487,46.59354,-68.15407,4260.0
815194190290487,46.66552,-69.12901,4062.0
815194243290487,46.59922,-67.97949,3082.0
815194170290487,45.93098,-68.35057,4724.0
815193952290487,47.25792,-69.4058,3971.0
815193916290487,47.02888,-69.60595,3938.0
815193845290487,46.34433,-67.97624,4593.0
815193915290487,46.93098,-69.51695,3735.0
815193891290487,45.64236,-68.40888,4667.0
815193850290487,45.80689,-67.86405,4372.0
815194344290487,47.11884,-69.11439,3761.0
815194262290487,46.62201,-68.9557,4097.0
815194090290487,46.30583,-68.23269,4073.0
815193921290487,46.82538,-69.79444,4061.0
815193918290487,46.8746,-69.74182,3422.0
815193972290487,46.80065,-68.98962,3916.0
815193927290487,46.59444,-69.95658,4125.0
815193831290487,45.7686,-68.12481,4234.0
815194306290487,46.79271,-68.39428,3674.0
815193971290487,46.96744,-69.06041,4207.0
815193967290487,47.09905,-68.94218,4287.0
815194205290487,47.05489,-68.56999,4267.0
815194222290487,46.42791,-68.52012,4317.0
815194089290487,46.37275,-68.155,3549.0
815193920290487,46.72699,-69.66319,4262.0
815193826290487,46.06086,-68.05087,4333.0
815193737290487,47.12601,-68.51521,4393.0
815193720290487,45.87057,-68.41858,4427.0
815194087290487,46.54278,-68.22496,4335.0
815194049290487,47.26379,-68.36761,4086.0
815193842290487,46.65405,-67.90564,4837.0
815193923290487,46.74375,-69.84495,3754.0
815193956290487,47.08706,-69.37077,3873.0
815193828290487,45.8103,-67.91465,4142.0
815194302290487,46.93605,-68.27647,3849.0
815193833290487,45.78849,-68.30609,4772.0
815193888290487,46.62259,-68.24622,4512.0
815193974290487,46.60062,-69.19304,4058.0
815194238290487,46.72752,-67.85288,4484.0
815194256290487,46.82367,-68.57526,4254.0
815194189290487,46.7382,-69.05691,3846.0
815193820290487,46.26013,-67.85749,4757.0
815193719290487,46.4535,-68.10553,4439.0
815193961290487,47.23346,-68.62101,4238.0
815193738290487,46.74837,-68.63992,4253.0
815193917290487,46.96859,-69.67165,3669.0
815194094290487,46.16732,-68.34451,4550.0
815193724290487,46.40018,-68.34653,4186.0
815194277290487,47.2148,-68.00995,3963.0
815194282290487,47.06028,-68.20839,4322.0
815193827290487,45.98684,-68.11332,4498.0
815194047290487,47.23492,-68.20173,3620.0
815194193290487,46.68568,-69.19619,3597.0
815194224290487,46.461323,-68.708058,2894.0
815194255290487,46.996022,-68.61923,3234.0
815194048290487,47.168537,-68.253891,2956.0
815194245290487,45.29917,-68.18602,3860.0
815194315290487,45.13788,-68.82043,4751.0
815193897290487,45.30227,-68.6919,4413.0
815193900290487,45.19668,-68.60219,4113.0
815193894290487,45.4717,-68.43055,4273.0
815194252290487,45.14678,-68.47619,3719.0
815193725290487,46.13399,-68.60126,4429.0
815194325290487,44.74032,-69.19381,4558.0
815194093290487,46.25548,-68.44746,3616.0
815194246290487,45.37527,-68.24373,4336.0
815193893290487,45.48915,-68.53556,5088.0
815194229290487,46.2172,-68.70346,4060.0
815193855290487,45.58788,-68.05439,4459.0
815194322290487,44.84003,-68.88485,4620.0
815194395290487,45.98972,-68.71057,4425.0
815194292290487,45.24382,-68.70902,4444.0
815194171290487,45.80993,-68.48859,4445.0
815194319290487,45.91735,-68.83478,3255.0
815194333290487,45.03232,-69.10536,4977.0
815193896290487,45.33736,-68.4675,4451.0
815194173290487,45.66467,-68.58997,4550.0
815193895290487,45.47573,-68.36177,5012.0
815194291290487,45.13766,-68.63663,4030.0
815194320290487,45.01335,-68.9457,3777.0
815193901290487,45.41868,-68.59712,4951.0
815193863290487,44.79857,-68.53015,4668.0
815194251290487,45.09678,-68.35926,3901.0
815193787290487,44.96462,-69.17834,4723.0
815193892290487,45.56166,-68.47447,4926.0
815193748290487,46.15375,-68.75257,4186.0
815194323290487,44.87251,-69.06347,3805.0
815194316290487,45.07608,-68.69478,4171.0
815194244290487,45.42108,-68.00254,4421.0
815194364290487,44.7524,-68.77365,4107.0
815193857290487,45.49619,-68.16922,4300.0
815194096290487,46.29189,-68.52986,2989.0
815194335290487,44.95854,-68.59116,4410.0
815194328290487,45.50713,-68.71957,4266.0
815194223290487,46.3634,-68.58336,4303.0
815194317290487,44.9412,-68.89924,4249.0
815193898290487,45.34436,-68.6668,4841.0
815193816290487,45.04617,-69.31529,4908.0
815194225290487,46.37317,-68.73843,4104.0
815193890290487,45.58442,-68.29553,5137.0
815194321290487,44.94243,-68.98358,4500.0
815194152290487,45.91934,-68.77496,3028.0
815194250290487,45.1686,-68.43557,2819.0
815194393290487,45.46364,-68.75926,3029.0
815194169290487,46.14435,-68.46919,4464.0
815194318290487,45.07087,-68.88458,4796.0
815194154290487,45.67741,-68.79268,4207.0
815194227290487,46.35337,-68.71664,3702.0
815193934290487,45.35163,-68.07235,4007.0
815194361290487,44.89167,-68.65645,3870.0
815194397290487,45.76873,-68.70291,4203.0
815194151290487,46.07963,-68.7074,3715.0
815193702290487,45.09566,-69.07129,4727.0
815194334290487,45.03706,-68.53112,4511.0
815194149290487,46.04648,-68.64799,3959.0
815193730290487,44.79616,-68.93698,4292.0
815194254290487,44.766,-68.47225,3971.0
815194247290487,45.28582,-68.30992,3953.0
815194150290487,45.8918,-68.47119,4661.0
815194324290487,44.80258,-69.10244,4359.0
815194172290487,45.82489,-68.6502,3708.0
815193710290487,44.71196,-68.99521,4580.0
815194159290487,45.52978,-68.90698,3991.0
815193694290487,45.96899,-68.50853,4621.0
815194293290487,45.12165,-68.7974,4362.0
815194294290487,45.60115,-68.63017,4877.0
815194097290487,46.283384,-68.649685,4339.0
815193899290487,45.237088,-68.527307,3139.0
815194327290487,45.628328,-68.847862,4029.0
815193948290487,44.26219,-68.36063,4039.0
815193950290487,44.18557,-68.65713,4326.0
815193946290487,44.88615,-68.33486,3896.0
815193858290487,44.84897,-68.30849,4352.0
815193866290487,44.55682,-68.56394,4245.0
815193942290487,44.95342,-68.01004,3941.0
815193859290487,44.60114,-68.17365,3869.0
815194253290487,44.94271,-68.41474,4025.0
815193862290487,44.71128,-68.38831,3943.0
815194108290487,44.44929,-68.06583,4053.0
815194109290487,44.49382,-68.17986,3944.0
815193940290487,45.21949,-68.15842,2829.0
815194365290487,44.57134,-68.65054,4054.0
815194389290487,44.59357,-68.71435,4679.0
815194103290487,44.81561,-68.1299,3778.0
815194248290487,45.14309,-68.25354,4223.0
815193753290487,44.44741,-68.68821,4204.0
815193944290487,44.97953,-68.17885,4347.0
815193861290487,44.77047,-68.36816,4340.0
815194105290487,44.67378,-68.06017,4024.0
815193751290487,44.60571,-68.3013,4498.0
815194363290487,44.66388,-68.64582,4429.0
815193939290487,45.10949,-68.08691,3611.0
815193752290487,44.30869,-68.36973,3703.0
815193945290487,44.88843,-68.17065,3701.0
815193869290487,44.36202,-68.72825,4447.0
815194362290487,44.72067,-68.60921,4378.0
815193707290487,44.53768,-68.36599,4947.0
815194106290487,44.58913,-68.12885,3957.0
815194249290487,45.0809,-68.30137,3165.0
815194107290487,44.42277,-67.97793,3047.0
815194367290487,44.51899,-68.77511,4159.0
815193868290487,44.38316,-68.72828,4355.0
815194111290487,44.36498,-68.27719,4111.0
815193867290487,44.491952,-68.599786,2940.0
815193864290487,44.62622,-68.452281,3189.0
815194390290487,44.252995,-68.596287,0.0
815193941290487,45.046401,-68.142221,2636.0
815194110290487,44.450607,-68.222307,0.0
815193865290487,44.472813,-68.431625,0.0
815193860290487,44.659742,-68.242891,3455.0
815193949290487,44.14533,-68.460648,0.0
815193947290487,44.423606,-68.477491,4798.0
815194263290487,45.91709,-69.25078,4403.0
815194201290487,46.35978,-69.43418,4081.0
815194330290487,45.40763,-69.00947,4801.0
815193758290487,46.10633,-69.61192,3519.0
815193996290487,46.49125,-69.06277,3268.0
815194269290487,45.58584,-69.27901,3650.0
815194272290487,45.53722,-69.48724,3896.0
815193726290487,45.57342,-69.06195,3990.0
815194270290487,45.45222,-69.24951,4029.0
815194000290487,46.13199,-69.18858,3599.0
815194403290487,46.25348,-69.0463,3393.0
815193995290487,46.3351,-69.00406,4125.0
815193698290487,46.01202,-68.88876,3519.0
815194002290487,46.14926,-69.3711,4311.0
815194203290487,46.24404,-69.48514,4241.0
815194137290487,45.25802,-69.54191,4032.0
815194039290487,45.71953,-69.55833,3995.0
815193701290487,45.16335,-69.00569,4515.0
815194155290487,45.78417,-68.87182,3489.0
815194003290487,45.9822,-69.28377,4039.0
815194156290487,45.86066,-68.99909,3666.0
815194038290487,45.75995,-69.4782,3280.0
815194202290487,46.31719,-69.4512,4231.0
815194160290487,45.4784,-68.94108,4132.0
815194273290487,45.6455,-69.5902,3945.0
815194132290487,45.31461,-69.48197,4409.0
815194329290487,45.37732,-68.83904,4582.0
815194332290487,45.18604,-69.20143,4291.0
815194232290487,46.0366,-69.0669,3258.0
815194234290487,46.0636,-69.13332,4149.0
815194266290487,45.82487,-69.24891,3731.0
815194265290487,45.72676,-69.12005,3947.0
815194404290487,46.09989,-69.01347,3910.0
815194197290487,46.48735,-69.30774,4011.0
815194235290487,45.9399,-69.0516,2010.0
815193999290487,46.19627,-69.1305,3823.0
815194275290487,45.47739,-69.54837,3764.0
815194396290487,46.07921,-68.82507,2296.0
815194267290487,45.73422,-69.29456,3587.0
815194195290487,46.51894,-69.25612,3859.0
815193813290487,45.46056,-69.36021,4100.0
815193749290487,46.17135,-68.93648,3697.0
815193757290487,46.19182,-69.72874,3479.0
815194121290487,46.47408,-69.68995,4102.0
815194346290487,46.18279,-69.54024,4252.0
815193808290487,45.50394,-69.12245,3666.0
815193739290487,46.55385,-69.01933,3711.0
815194199290487,46.45796,-69.48763,4087.0
815194200290487,46.39973,-69.55259,4015.0
815194228290487,46.22057,-68.82897,3553.0
815194345290487,46.32801,-69.61896,3945.0
815194153290487,45.84244,-68.83069,3608.0
815194043290487,45.47747,-69.73288,3786.0
815193815290487,45.22289,-69.18417,4483.0
815194133290487,45.40439,-69.59879,4431.0
815194196290487,46.43728,-69.31529,3435.0
815194134290487,45.33047,-69.65069,4254.0
815194261290487,46.54356,-68.82993,3709.0
815194037290487,45.91909,-69.60143,4042.0
815194035290487,45.91902,-69.3661,4229.0
815194230290487,46.24183,-68.91558,4239.0
815193811290487,45.16995,-69.11531,4206.0
815194036290487,46.00313,-69.48562,4455.0
815193998290487,46.37607,-69.18813,3910.0
815194268290487,45.6776,-69.36356,4017.0
815193807290487,45.65564,-69.20027,2717.0
815193994290487,46.46247,-68.82858,3785.0
815194040290487,45.86349,-69.6054,3635.0
815194226290487,46.39964,-68.8251,3895.0
815193809290487,45.4405,-69.17912,3720.0
815194158290487,45.64419,-69.01489,3644.0
815193733290487,45.85836,-69.40354,4333.0
815193759290487,46.04139,-69.67044,4146.0
815193810290487,45.34165,-69.06317,4650.0
815193812290487,45.35268,-69.25647,4273.0
815193814290487,45.19417,-69.34567,4372.0
815194276290487,45.37595,-69.41599,4087.0
815194271290487,45.59851,-69.43363,2780.0
815193817290487,45.12585,-69.41477,3956.0
815194264290487,45.80302,-69.06144,3502.0
815193818290487,45.16927,-69.60281,4322.0
815194233290487,45.96094,-69.11843,2825.0
