SPCD,n,B0,B1,B2,B3,B4,B5,B6,B7,B8
97,34552,124,0.0178214977681661,1.66327960744286,0.11245204388657,0.000451621372662416,1.91295844893823e-05,0.0498585084879816,0.00601853688947181,0.201156933448092
105,12814,102,0.000513491473179371,0.654143772426966,-0.00590643731127227,-0.000153444019274697,-3.89843330158891e-06,0.076827695624526,-0.0465671757303227,0.216582303443681
106,18875,53,0.00670098715302221,1.14231132572831,-0.132441481960503,0.00108974812450478,1.04113984035051e-05,-0.162666256113792,-0.0139534539540781,-0.105515436941783
108,63142,141,0.0028549171245876,0.835259468917259,0.491368668378928,-0.000911749616469008,0.000143072691608172,0.401175915382864,0.00593195070776876,0.533248176312392
110,35105,137,0.0107636251918856,0.957389531041238,0.126881418805862,-0.000949213399431045,0.000338676696330852,0.373961772409207,0.0404844230369175,0.60564897789726
111,62968,139,0.0300917942408008,1.81412497134542,0.196787436436977,-0.00185601147444105,0.00061144603364148,0.166533463991478,-0.0221253093626278,1.02906601925951
121,20460,138,0.0263079393251975,1.34743635444711,0.224496129953555,-0.00366273452276705,0.000317485457099108,0.202620657928454,0.0110876208037583,1.21799404500515
122,68350,233,0.00915310836561038,1.32706070504205,0.459246661655689,-0.000270545837264598,7.27191439726983e-05,0.192916157681139,0.0267136592212157,0.310873124040028
125,39171,120,0.0102396376215267,0.676503129997223,-0.126788415800046,-0.000192396012339396,-0.000119763414211793,-0.143595133676862,-0.0322471922828077,0.345372885763168
126,6853,113,0.000732505724358125,0.992909521175811,0.0184755867280954,-0.000217753078390844,-0.000124601715064691,0.83296753160009,0.062062569029601,0.226676391570108
129,50227,160,0.0106792416048091,1.21403742229955,0.0442048528452961,0.000377948168445546,-5.57792399490513e-05,0.274465141093711,0.0285742531328266,0.585011775825975
131,383322,162,0.0227280512011403,1.4000031888242,0.0777772605165811,-0.000774322956389592,8.28403894694685e-05,0.24557598152319,0.0116827091872001,0.858192743542698
132,19137,123,0.0131217561011534,1.00408747534202,0.0407730636745453,-0.000543458565361967,0.000129774204168174,0.336400539808721,0.0316450484208581,0.581154447978878
133,12759,65,0.00457546072352069,1.14087608041247,0.0085663405998772,0.00087303398682874,-8.12570482376941e-05,-0.131387961266159,0.0019044939433984,0.0601912578162462
202,141678,303,0.00968360367513803,1.18065092834305,0.343395108726356,-0.00168795070311226,0.00013710090410208,0.307755607291898,0.0351773305097923,1.21742626940062
221,8802,135,0.0108225562427896,1.29500310609289,0.0821782940355255,-0.000485694173852471,-0.000766615771552958,0.0969580600404488,-0.00860972467803243,0.333802489530689
222,11825,130,0.00796728220054179,1.65837978044145,0.0898057852516609,-0.000318366887808872,-0.000217512968975848,0.203342176456642,0.0112744116097875,0.114566639298337
241,58810,88,0.000858606543446557,0.724232218642996,-0.0880077011553485,0.000687357724013441,0.000173165369961016,0.115539932478469,-0.0358347713822198,0.14062095079706
242,12521,258,0.00892157541186334,1.48587560058466,0.403130407453194,0.0006041009536082,-2.72977069007341e-05,0.160318459367128,0.0253483281115714,0.429277347024835
261,45145,138,0.0167661978729245,1.44846526252586,0.040446389120459,-0.000170941737478445,-6.6696425918977e-06,0.186418084459451,0.0239620415309213,0.605305932846668
263,30600,257,0.0129433847287156,1.61817166264163,0.400718205561963,-0.000577939193653393,0.000105564243312465,0.274986829119373,0.0275773025723582,0.909323815960611
264,9937,192,0.00495611091410294,1.31986678123199,0.370544742282049,0.000250322658133731,0.00010741081890518,0.345342927684662,0.0270377413323309,0.227406873796591
313,7847,105,0.00590290026744665,0.593005410188242,0.106471008514204,-0.000672535616348794,0.000161404664101735,0.381610611860457,0.0229916155714611,0.629063605235774
316,209090,135,0.0116626580180417,1.19926956060292,0.0202027810172511,0.000589565771130097,-9.12863256923868e-06,0.252659572089114,0.025846339590311,0.384027795846108
317,5403,150,0.0089899574074335,0.581201897671621,-0.00134762531584979,-0.00104135653830303,1.95882982272261e-05,0.407321989137515,0.0356399372914776,0.825695698221056
318,111277,166,0.00987229911382636,1.08148647646209,5.87468567961802e-07,0.000887518133220073,-3.71771469422306e-05,0.216993090330914,0.0257195838170615,0.307013384234011
351,5743,151,0.0237363810959659,1.06926882908117,-0.0349877655374937,-0.00148285732269994,4.78602869465115e-05,0.396680329865529,0.0475713452309679,1.38234775003775
371,28105,111,0.0129591848585187,0.941998570641045,3.80700540139241e-07,0.000520616497880671,9.19132332480137e-06,0.299090949816534,0.029618904583941,0.218872204766567
372,18597,127,0.0162107259678294,1.27687904000806,-0.177083507717241,0.00123372145739374,-8.30330584199521e-06,0.0576695905994077,-0.000259466660130109,0.210983289295393
375,30961,124,0.0141706998778039,1.25290714240802,-0.0555773606827474,0.000725521585082214,0.000167750466909024,-0.0458719641891791,-0.0183744926913019,0.145934538259148
391,8967,88,0.0136189375975613,1.16671955438503,1.77757648679004e-06,-0.000342292552241446,3.84134397140891e-05,0.297950451230966,0.0321301615942654,0.714610380149358
402,8282,150,0.00967035937997761,1.11908924961003,2.44037917921817e-06,0.000294163203555803,-3.21592785455393e-05,0.279047060260426,0.0265654933765724,0.540159681827683
