SPCD,n,B0,B1,B2,B3,B4,B5
107,5675,-1.76432766177271,-0.337742094093505,-0.0705265517790862,1.74643222908758,0.791791842188481,0.172104854199915
555,5373,-2.50850220949132,-0.144771199744848,-0.087233509516594,3.72218151109711,0.502562527974833,0.0168476744340202
500,5179,-4.34429140109208,-0.246579108898401,-0.148890655688852,4.14462893402571,0.481454028170578,0.0895853141365918
931,18891,-2.49681309142346,-0.0948382811167671,-0.155217304070703,4.35063120725283,0.483962987837087,0.0160874506517876
826,10082,-3.25012895567257,-0.147272169209711,-0.0416514568188776,4.2125831823609,0.742666822323736,-0.0281595427106599
407,30100,-3.65330517600086,-0.0517121690098798,-0.0236698028774689,11.0824090801384,0.83381895773352,0.0180386218772844
682,5597,-2.295828894386,-0.164210707370308,-0.29824255761262,3.41885442478774,0.330772900922859,-0.118083169176394
541,55869,-2.79790715451124,-0.215183457031158,-0.0521215729016674,3.2266145069016,0.721568516307824,0.0151965872603282
402,16785,-2.59282271287675,-0.0716999095781144,-0.03226374883561,5.4024042073172,0.796280219108271,-0.0202640677624208
813,8265,-1.55930338707202,-0.163246066135563,-0.0316476200954557,2.35492458459999,0.899943573683248,0.0388872266567446
373,4129,-1.2690219054908,-0.370046002637931,-0.108371895472012,1.47034917858853,0.643111962897707,0.0923014772116437
462,16195,-2.91334138749037,-0.164969778161256,-0.0800622403809921,4.21215564573604,0.577220983837683,0.00597190311696595
806,34340,-2.64304826795215,-0.0796116718667648,-0.0329461809769276,5.69245936619306,0.815068262601519,0.0454572411154881
641,7636,-3.26237420030752,-0.120967671410595,-0.0425083779429833,5.48315260128476,0.701554362983378,-0.01712060826016
651,3922,-1.60564387571066,-0.22809199947978,-0.0666524036533073,1.51149737970191,0.738916730165167,-0.00424522725105825
833,100703,-2.55957613897831,-0.0839446817352072,-0.0247660660482465,5.22476081996072,0.838164174630224,0.0337312493642143
318,246571,-2.99635560737938,-0.183091870245658,-0.0415700603468895,3.38134960468466,0.800262767788352,0.107496878045861
317,11295,-2.99053600597923,-0.0748991330129085,-0.0269981822720863,8.13382746757983,0.759697374063432,0.0816539646734589
408,20140,-2.87783661499111,-0.205169534596589,-0.0691491895878205,2.64513780410751,0.743610434641078,-0.0100556992993164
832,84621,-3.18711914625996,-0.0584049575430977,-0.00778486109400935,8.25739433461371,1.08744038151233,0.0267311818704534
356,8572,-3.20129891540369,-0.175346881110444,-0.151071053948142,3.37930968986669,0.51151573291769,0.108938058536257
341,3759,-1.62965877164507,-0.233214905972253,-0.10900627423518,1.92238017501141,0.567475188759171,-0.0207844386789934
261,84999,-2.32361893316497,-0.326476987117755,-0.0292268763499272,2.06559655553907,0.836691459535872,-0.0579571534004159
660,3019,-2.9536023732513,-0.296809951067759,-0.759618431091164,2.97322587669228,0.239954352413893,0.000374221563063154
761,4114,-2.70424062758617,-0.228690137541892,-0.327344379321255,2.93488560721452,0.327736997099943,0.155020612354226
372,37253,-1.8311292867807,-0.328134426022277,-0.130529215987958,1.63604447457552,0.583956301714142,-0.0550614426537403
912,5920,4.8650459946223,-1.41769256217306,-2.24562623654428,0.262233173153119,0.0962126547136012,0.0258218749155333
128,5803,-1.19709608337976,-0.513066611884138,-0.177299440352369,1.35311207203897,0.594477880457658,0.0299618677112799
315,12438,-2.37212161771181,-0.229034787763556,-0.358202860414594,2.5432183048548,0.353491316396349,0.0175935457750783
129,84233,-1.7620774903344,-0.342780352211873,-0.0418383189660852,2.02466729575609,0.863861028182245,0.0474362317108522
319,3274,-4.32425557991488,-0.00431832099966725,-0.0220298504403623,149.183420699918,0.626006257350347,0.0183713068538873
371,62432,-2.81366807438548,-0.301676780801232,-0.018508427873171,2.38987910095592,0.912122528509169,-0.0641402859920596
126,12011,-2.25364435771017,-0.313647371134562,-0.0100089022713231,2.00753042258023,1.14007561597307,0.0216468487897648
202,175139,-2.29952837753255,-0.498409153476576,-0.122654299200753,1.93070722149749,0.566779668307018,0.106161527705475
242,15860,-2.32333655131945,-0.296536325073403,-0.181381961620155,2.38066918095475,0.485892962221163,-0.0231206517175024
73,10149,-1.69988105800426,-0.513918203282414,-0.146094344181727,1.30876251010715,0.580223217059165,0.00455708758857929
