SPCD,n,B0,B1,B2,B3,B4,B5
68,68142,-3.22530634986891,-0.415056706455619,-0.136771454311103,1.79706459451484,0.618642857592583,0.0662183163507693
403,43305,-3.80799910430599,-0.0563577434818846,-0.0299081742936039,8.31360488637806,0.874448398156915,0.0363873813949444
994,5500,-2.50025175846869,-0.203253885954444,-0.0903883738555161,2.26091852913217,0.576420240693852,0.0322506977841784
544,55288,-4.25559007137033,-0.138141500522653,-0.082786355227887,4.03927908147902,0.621757546917402,0.0885979959188406
971,37566,-2.41601188828885,-0.263616258411757,-0.339293486298024,2.2675325330144,0.40785657019275,0.00702562426736786
461,12693,-2.59004961125946,-0.276531583020627,-0.125826209762778,2.36311113614194,0.599765721731734,0.0246563116846597
831,13323,-2.40918022604529,-0.166948187093175,-0.0978532066967185,1.90873059808655,0.682221881837588,0.0584724942719773
552,5958,-2.72128976014932,-0.258225918817958,-0.297669262301725,2.69635332476142,0.299870998930573,0.024338738695228
602,17471,-0.995122131959608,-0.408924957929546,-0.0892805684921216,2.10215578668307,0.580829717398382,-0.067784384599182
825,3059,-3.13204481001217,-0.135678305056103,-0.146841077439976,2.02556066414178,0.591529015195048,0.0885026587580675
975,14984,-2.31913685410864,-0.220534667049574,-0.294328769839933,2.7030088426446,0.445470132840463,0.0112693019825429
742,4850,-3.48007109564514,-0.290744453541099,-0.0997885108988314,2.69726554076418,0.649033992377895,0.0865042425973577
901,11792,-2.68193649268716,-0.397735198021537,-0.198101267972234,2.11332379904941,0.386730663081209,0.0150178220677469
819,3237,-3.18066978949289,-0.166711913292968,-0.172495354620974,1.89905701880453,0.518781241156836,0.0427040946573745
471,5786,-3.60637597354488,-0.180541253177721,-0.174921155969809,2.70934696760992,0.396946418932732,0.0609013871862587
311,4524,-4.43971760728697,-0.231383171726193,-0.0982999325567818,2.76219486323741,0.631547173488825,0.0878618494301054
313,17288,-2.54304163997686,-0.214630156135464,-0.224300135044723,2.23253677513431,0.419486960930771,0.038266341433082
838,10885,-4.9790409606536,-0.252063633603106,-0.134043429728732,3.76246145170617,0.503062426287822,0.0872490959064812
222,19508,-4.63529823561175,-0.0859170499142566,-8.76192374971474e-05,10.3172207903862,1.80160907189579,-0.00232038393169943
132,33898,-1.04655008066866,-0.443892290930206,-0.10182939207393,1.23036577809357,0.696598559334522,-0.00111121344441572
922,5336,-2.90070411614213,-0.199405772478885,-0.072765491428149,2.64724617665301,0.515888139394745,0.0626057654297328
107,5675,-4.49478608479369,-0.33774210145165,-0.0705265621576366,1.7464322167184,0.791791806983187,0.164262655206324
555,5373,-2.92894508949981,-0.144788787305348,-0.0873157270178205,3.72173708917904,0.502400460399443,0.0239679168139837
500,5179,-5.42583069409395,-0.246579190976127,-0.148891005919519,4.14462813521382,0.48145362183956,0.0630393683845568
931,18891,-2.77932957330707,-0.094857460860509,-0.155310845366335,4.34975073992422,0.483859637767233,0.0161010756839795
826,10082,-2.70661421060345,-0.147273430864419,-0.0416652590852538,4.21256551236856,0.742597798189682,-0.0303984746682844
407,30100,-3.98133411074481,-0.0517197794316782,-0.0236848758973945,11.0808942093751,0.833695471410447,0.0186481832491605
682,5597,-0.165677676772101,-0.164204552910447,-0.298196124315227,3.41898335153584,0.330798211121201,-0.117348756497286
541,55869,-2.96993876147825,-0.21518353878641,-0.0521218649897118,3.22661329247385,0.721567428243784,0.0104340040968486
402,16785,-2.28179148717194,-0.0716990484150565,-0.0322618482126331,5.40246555745319,0.79629164713389,-0.0177823449371704
813,8265,-2.30361984773719,-0.163247970543628,-0.0316530774932167,2.35489779779167,0.899908878723355,0.0386135386565691
373,4129,-2.74646762170637,-0.37004601040157,-0.108371955078956,1.47034913073469,0.643111856918113,0.081614994888784
462,16195,-3.02926836943236,-0.165049547271304,-0.0803598473561163,4.21013289817788,0.576559809424957,0.00656421357105694
806,34340,-3.63730047415302,-0.0796136512437874,-0.0329457138457954,5.69231048239405,0.815072845532843,0.0573616704563586
641,7636,-2.91998241603494,-0.120989506757104,-0.0425485162908518,5.48216547793673,0.701374385931807,-0.0188752289964715
651,3922,-1.53192130984785,-0.228091994222878,-0.0666524103475032,1.51149736005093,0.738916718626555,-0.00437154305844348
833,100703,-2.96326765958536,-0.083946559264088,-0.0247674438423306,5.22465805026751,0.838154253041691,0.0243407805588799
318,246571,-4.27731075163512,-0.183102375355437,-0.041593743294112,3.38115787694295,0.800154369613861,0.0830207717483269
317,11295,-4.34248715481176,-0.0749271514705479,-0.0270665424512309,8.13085618819884,0.759219185251229,0.0790634528442153
408,20140,-2.55689319226566,-0.205167631477498,-0.069143704328685,2.64516218830984,0.743625985262043,-0.0168439044597992
832,84621,-3.92568634246007,-0.0584014199608786,-0.00778406501345437,8.25788893588618,1.08745882940998,0.0431088434243648
356,8572,-4.44975004867131,-0.175359250913429,-0.151117297211086,3.37906504319087,0.511466534630509,0.0761123845375187
341,3759,-1.0401403549676,-0.233214962232926,-0.109006511899403,1.92237972300066,0.567474795642556,-0.0340273753823164
261,84999,-1.50686137419341,-0.326476991388062,-0.0292268853598154,2.06559661927922,0.836691404079045,-0.0528527851682796
660,3019,-2.95986325924671,-0.296793786565842,-0.759587348305193,2.97333544135442,0.239957704101718,0.000382585193253337
761,4114,-4.82773697848341,-0.228690140497706,-0.327344324555306,2.9348856217836,0.327737018379306,0.141196462944794
372,37253,-0.787073335312067,-0.328134418309222,-0.13052917722153,1.63604447703384,0.583956353023943,-0.0629828215988563
912,5920,4.19995282158146,-1.41769859550954,-2.24577388783927,0.262192034818792,0.0961963002614132,0.0354263140564034
