SPCD,n,deaths,b0,b_lnDBH,b_CR,b_CCH,b_driver
95,105683,14448,-3.55843635601995,0.485948215495192,-2.71636065590886,0.403858593437854,-0.0116735673680128
15,39608,9182,-2.5417871174189,-0.0875941660778052,-1.66996447826453,-0.0340530081462493,0.0525779603969837
106,42089,5168,-2.94898624800241,-0.0900170684597907,-1.79066210874644,-0.200721774982573,0.176980450894596
814,27264,7825,-2.29240004350807,-0.409255557585574,-2.18172847869484,0.20982042722422,0.188515720210997
756,14037,3005,-2.85139897440938,-0.375547675137983,-1.32412455105104,1.20608235024916,-0.0971198961365115
116,6680,865,-3.68993501251611,0.00482589457809119,-1.43413175115635,0.449828412659394,-0.00761520263311384
81,11529,2279,-2.49487879591173,-0.356943722270784,-1.06210843388442,-0.0119205753982678,0.00353967309454765
20,7163,1376,-1.62579834346152,-0.378940181994301,-2.15558661285678,-0.207572385873647,0.154733844050876
69,14712,539,-3.39184973827252,-0.367260779240394,-1.61133644416167,-0.499883692127134,0.156506777579294
63,6432,514,-3.33084319094861,-0.0850946040534142,-2.38781880703166,0.407795248710683,-0.093458694543503
61,11136,2558,-3.61956288021119,-0.170864100903177,0.212582561089926,0.330076325762683,-0.00814716871923379
11,23669,3157,-3.34155396707057,0.00687947226882703,-2.52918991172436,0.114061141994412,0.0784258543299485
312,5339,1054,-3.02599953331324,-0.289807503370912,-1.73016836276897,0.44801547880824,0.0628810006971123
361,6317,1395,-1.72692375462525,-0.58966737692379,-3.17216442019004,0.203001659731269,0.0962840533296841
818,6866,1415,-3.34854284101833,0.090641203084074,-2.7397495443611,0.580313534379278,0.0952946026656596
631,15413,3398,-2.32725558462023,-0.267313629520039,-2.80523954036144,0.133959301365729,-0.0204714248296463
805,11932,2300,-2.21084768101483,-0.46150558997572,-2.04651400800713,0.0158689418404337,-0.0167898943349678
211,6315,696,-3.51568102634149,-0.147358469462583,-1.46083655603659,0.16251969798261,-0.198805896398645
