SPCD,model_id,B1,B2,B3
831,3,116.610679281676,-0.0575415980309809,0.816446723208764
832,3,90.082306403104,-0.0971867933691378,0.928111235825358
833,6,101.491400486567,-0.111462321882721,0.889732821651076
834,3,137.496495823403,-0.0337142247127172,0.755403080836147
835,6,70.3582838116662,-0.107834988789248,1.00713422673808
836,5,5.01929806402155,-16.1910938330345,4.37802323958984
837,3,95.8445309290689,-0.0818423531571508,0.898755793429172
838,5,4.90257209250419,-26.7249964725527,8.80511378598063
839,2,7.83680267653119,-6.0823494393257,-0.138760912160432
840,5,4.12692113277236,-5.02015745230694,1.29424500589358
841,5,4.26225290008579,-7.88930531688065,2.25181511478941
842,2,5.54355741322118,-3.60055186848846,-0.278931347848906
843,5,3.60909284751906,-13.3931630348793,3.37049531359298
845,2,2.90006833430908,-1.13330694625851,-2.04943990671414
846,5,3.72991379984567,-29.0923334207076,7.20988120725122
847,6,11.128868655026,-0.142181799031803,1.38630136754364
851,2,3.34401639964384,-6878.82429714499,-5.19456344502258
853,1,3.40668505976703,-1.32161861467782,0
854,4,3.64256613586297,-1.57755852535923,0
857,6,73.7349320153319,-0.0223535326688648,2.6973285904042
858,2,9.27721794855395,-6.90467557330743,-0.115256786941414
860,4,3.46077942226936,-2.26463114251422,0
863,4,3.3941848850888,-2.40745499806684,0
867,5,2.76846200397243,-6.06425123077917,2.5375186577344
868,1,2.59558234533919,-0.686761297504138,0
869,4,3.95820765614952,-2.78115793888203,0
870,1,3.42882682617277,-1.08991661796026,0
873,4,3.53934909470116,-2.92434133344917,0
876,5,4.55180020753652,-9.77603008681529,3.20027885540805
882,4,3.34046449783283,-1.82336347662821,0
886,4,3.82448675437968,-4.09256755965476,0
901,5,4.84925742380529,-10.034091670256,2.99806760236697
902,4,3.35299812221467,-4.79343994686666,0
909,1,4.27807674671246,-11.7532260416677,0
912,1,3.03245269334087,-0.152877841879201,0
913,1,2.37097155372359,-3.009978540333,0
915,1,3.1612439024973,-0.106276973351677,0
919,5,4.04626268777716,-5.87189390042764,1.88725029279514
920,5,4.65644881063909,-10.3018250153343,3.55940472128391
921,5,4.79473394690437,-24.7610648343452,9.31964480130507
922,5,4.67884394905377,-9.89070680782591,3.34423851323384
923,1,3.16768871916624,-0.8125021004513,0
925,5,3.96040154817304,-5.6546222613334,2.05145361368629
927,5,4.70127233052282,-11.5479880240894,3.95957710737371
929,2,3.42659394709715,-1.3562547278755,-1.7335217378965
931,2,6.49492130142947,-4.18645455760346,-0.225601889816008
934,4,3.78228630067667,-2.72658354729909,0
935,5,3.94867949344406,-4.08968903156427,1.56109770134223
937,4,3.54232808603757,-1.75419348697707,0
940,1,4.10532623024122,-3.77352062032803,0
950,1,4.42297278452484,-4.68339787786621,0
951,6,101.888431612198,-0.089152075574901,1.00775221404168
952,6,108.725563880459,-0.0952433118431214,1.03487304147242
953,2,5.80198859996953,-3.4128055614616,-0.299386288151316
970,2,7.61090061882829,-5.16404517633371,-0.114442219767265
971,5,4.87959749794354,-11.9230270877537,3.61352698878186
972,2,7.58835446706922,-5.28835566406191,-0.160626800458428
973,5,4.81979108832322,-17.5728540087353,5.52194361240752
974,2,6.3362620109186,-4.17066427045019,-0.202023406700845
975,5,4.80111317284431,-10.2230874530466,3.25332526707056
976,2,8.34597322995616,-5.95950327532008,-0.145966219607122
977,5,4.86377236131287,-11.4488292664457,3.64275234641677
981,3,81.7013946787326,-0.0738791354468183,0.86597579948413
986,6,57.2824998005673,-0.0958409545439661,1.11636828410388
987,5,4.10797693272484,-7.29269552178904,2.25483324587842
