SPCD,n,B0,B1,B2,B3,B4,B5
372,37253,-1.77242890056489,-0.334728216997229,-0.161558445234116,1.58522873259166,0.541067788124391,-0.0411566554447677
912,6104,4.51640222803961,-1.31271045807489,-2.0844051793401,0.202442920593604,0.0726419034262001,-0.261027294445466
128,5830,-1.32036001146613,-0.506535261575614,-0.148443988964285,1.37676274273679,0.620352758891248,-0.15370809661598
315,12438,-2.51866120026789,-0.189583070356044,-0.210801642490818,2.94270355716344,0.442842267510633,0.098061444317205
129,84233,-1.84912225513265,-0.339071347412519,-0.040369990201075,2.09715781004041,0.864335411615839,0.0102881855989241
319,3274,-4.27284457017489,-0.00558841622759701,-0.00108502547505908,111.315157830044,1.2230772052936,0.183186346961082
371,62445,-2.70001371288197,-0.310927612874876,-0.0233806358572876,2.27991626216667,0.878560110021948,0.000426141782136389
126,12045,-2.33164140206966,-0.286439020458924,-0.0104672284643836,2.12043247907675,1.11744968715516,-0.136550087852389
202,175176,-3.13505503167018,-0.273043600309156,-0.0588273782823962,2.99933775277278,0.574248560248956,-0.341533847688577
242,15902,-2.97088371790973,-0.188939518596515,-0.0712166442423972,3.62399662911438,0.583862527478014,-0.201088440120055
73,10149,-1.78649355856472,-0.488105120125497,-0.128716454232147,1.34073457181338,0.592091057757696,-0.0438809183553531
263,38266,-1.99926742673416,-0.347864683035065,-0.206662020186794,1.974358477345,0.442628687967202,-0.216052268385503
17,25756,-2.62549083667978,-0.339363924921309,-0.0481900747722783,2.32241549433012,0.664311028686933,-0.116634200933805
19,44103,-2.58356847268716,-0.386393394545281,-0.187616357719063,1.71709451913753,0.419967975674187,0.00510875529919082
375,83002,-3.08873561883176,-0.400282305808113,-0.069436160619289,2.09416245428441,0.630615625631492,-0.0472744261080566
93,36598,-2.52210984756496,-0.463087928287615,-0.0873401060357582,1.6513875116377,0.585690952134109,-0.23633067823482
122,89991,-1.7461679074915,-0.45501662906078,-0.0600360943139173,1.4852638494384,0.698151372159105,-0.325523681671441
108,83453,-2.69925227560235,-0.493764290996862,-0.187516956801318,1.72424505887323,0.46767398291263,-0.187086521840013
