SPCD,n,deaths,b0,b_lnDBH,b_CR,b_CCH,b_driver
20,7163,1376,-1.55635049421869,-0.346398769766924,-2.4116247767367,-0.187429021199272,-0.0601537286419063
69,14712,539,-3.54458667884327,-0.305474999547861,-1.6973312931472,-0.397219174396182,-0.182815793174863
63,6432,514,-3.59465895576569,0.0274835531989735,-2.39082487098592,0.398596457385044,0.0743947595155472
61,11136,2558,-3.53870705177523,-0.200849575826643,0.137500292829301,0.322950457736916,-0.0296596036783568
11,23669,3157,-3.29073495189053,-0.0198718194261012,-2.4659725611332,0.109555529569212,-0.103312977119627
312,5345,1056,-3.20469730377049,-0.227918582377778,-1.63725058120114,0.432804674537357,0.0870606180773709
361,6318,1395,-1.64528782222998,-0.60866516336203,-3.12359367208493,0.186251201582216,-0.0613683267792908
818,6866,1415,-3.37739927990978,0.0926949795680595,-2.56775165985096,0.581738151701985,0.0445199904275416
631,15413,3398,-2.52852113659099,-0.188598494706044,-2.94937760024876,0.194575740879354,0.0684834967730411
805,11932,2300,-2.24322714674775,-0.410523810392039,-2.1576446125351,0.0420352355575503,0.084950527112282
211,6315,696,-3.67671090773358,-0.0876447330997645,-1.80050665064851,0.247900177994617,0.214803520471857
