CN,SPCD,SW,DBH,HT,TPA,FVS_BdFt,FIA_VOLBFNET,FVS_MCuFt,FIA_VOLCFNET,BF_ratio,CF_ratio,BF_per_CF_FVS,BF_per_CF_FIA
70167146010538,318,False,13.8,51.0,6.018,87.99999740362247,94.71361,21.29999923325726,19.80383,0.9291167067079639,1.0755494888239931,4.131455425886663,4.7825905393047705
233161620020004,833,False,14.8,61.0,6.018,132.00000624753343,112.97454,29.700000645037544,24.423659,1.1684049012063553,1.2160340367115976,4.444444558272721,4.62561895414606
1167720451290487,316,False,13.9,67.0,6.018,110.00000689662782,99.64055,27.200000949300538,21.500286,1.1039682829593758,1.2650994944579128,4.044117759468554,4.634382537981123
1735162724290487,371,False,15.1,70.0,6.018,143.00000592298625,147.241327,32.299998908710066,30.670041,0.9711947646531753,1.0531449536930866,4.42724491499672,4.8008193728857425
201996752010661,318,False,13.1,66.0,6.018,87.99999740362247,95.113365,24.799999821499046,22.806325,0.9252116924222213,1.087417627412529,3.5483870176214896,4.170481872901487
639391917126144,316,False,14.5,70.0,6.018,132.00000624753343,122.847003,30.599997898556936,25.712749,1.0745073385919999,1.1900710382447608,4.313725990607288,4.777668968806097
740909951290487,316,False,14.0,76.0,6.018,121.00000657208064,111.551296,30.29999965922545,25.282138,1.0847028309924849,1.1984745775545347,3.993399601746851,4.412257222866199
639408490126144,261,False,14.1,46.0,6.018,104.00000154159916,82.417847,20.899999890465324,18.834243,1.26186263445585,1.1096809088884179,4.976076654863737,4.375957504636634
70132524010538,371,False,13.7,44.0,6.018,72.00000340774551,85.53632,19.399999819470626,19.055826,0.8417477325157957,1.0180613435214314,3.711340416378942,4.488722766465227
75319349010538,261,False,13.2,50.0,6.018,94.00000275865114,71.868727,19.699999326564576,17.686056,1.307940277815845,1.113871816676628,4.771573907208022,4.063581332095748
224399620010661,318,False,14.1,54.0,6.018,98.99999707907527,105.257213,23.700000361058752,21.807853,0.9405530913978815,1.0867644953888285,4.177215002989672,4.826573849337667
72045383010538,746,False,13.9,69.0,6.018,125.0,116.843445,29.299998766720673,25.845404,1.0698075531751055,1.1336637944108234,4.26621178366658,4.520859685536354
75874537010538,316,False,14.7,62.0,6.018,143.00000592298625,112.750654,28.700002288057703,21.756196,1.2682853788412283,1.3191645399801373,4.9825782063609685,5.182461768592267
740880592290487,261,False,14.6,66.0,6.018,177.00000584184946,109.901602,31.10000088033426,27.776867,1.6105316266622707,1.1196367423415412,5.691318354713406,3.9565874005876904
245454075010661,746,False,15.1,65.0,6.018,155.00000649094383,141.909756,33.00000156188336,21.423493,1.0922434852959921,1.5403651291543987,4.696969671358335,6.624025129795593
740880457290487,261,False,15.4,67.0,6.018,192.0000090873214,123.006276,35.30000412174934,31.076021,1.560896039868091,1.1359241944697276,5.439093106763257,3.9582376392395924
233178384020004,743,False,13.8,67.0,6.018,115.00000121705197,110.410321,28.099998202819926,24.587308,1.0415693041690548,1.1428659942284014,4.092526995446973,4.490541258115773
71985929010538,371,False,15.5,55.0,6.018,132.00000624753343,138.344649,29.000000527389187,27.58315,0.9541388640736905,1.0513665236707623,4.55172427058632,5.0155493118081145
1536410554290487,261,False,18.7,71.0,6.018,328.0000087627742,201.74423,55.499998823516435,48.592747,1.6258210148700374,1.1421457367601884,5.909910193075431,4.151735443151629
740882709290487,531,False,16.1,61.0,6.018,192.99999983772642,187.146545,36.49999961460021,31.917848,1.0312773865941602,1.1435607944056947,5.287671284262844,5.8633822994582845
169572901020004,371,False,16.9,60.0,6.018,186.99999448269776,185.115237,36.800000389456635,35.667033,1.0101815361784494,1.0317651145655045,5.081521535425693,5.190093524179598
14082252020004,318,False,17.4,60.0,6.018,225.99999886408483,194.805607,40.40000208115887,33.695784,1.1601308727427173,1.1989631130458,5.594059089652454,5.781305073655505
1735177413290487,316,False,16.2,57.0,6.018,165.00000527389187,146.119372,33.00000156188336,24.702429,1.129213758692392,1.3359010792778054,4.999999923165915,5.915182349071826
201984697010661,371,False,17.2,68.0,6.018,203.99999951317923,208.131855,41.50000154159916,38.822986,0.9801478947717025,1.0689543957695362,4.915662456269834,5.361047061140532
75898403010538,833,False,17.5,84.0,6.018,297.00001152142534,218.940297,55.499998823516435,46.471445,1.3565342497065551,1.194281753526632,5.351351672382029,4.711286619127079
1203379237290487,371,False,17.5,66.0,6.018,214.99999918863202,210.127027,42.10000055578707,38.714135,1.0231906016955734,1.087458122357301,5.106888274353671,5.42765651357056
740908073290487,371,False,18.0,65.0,6.018,236.99999853953764,227.957434,44.099999805271686,40.833168,1.0396677764829447,1.080004368146789,5.374149650477023,5.582653640785354
224392868010661,318,False,16.9,69.0,6.018,236.99999853953764,209.777088,43.60000443006917,38.654796,1.1297706570297021,1.127932596774516,5.435779230703203,5.426935586466425
