variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
gamma_shape[3],1.0060194930575,1.0060039,0.21461495993461835,0.21510351025799992,0.648790539,1.35579817,1.0009998080936715,1352.5469301713808,1940.4878453618135
gamma_shape[4],0.9003288776775,0.90271296,0.21469605964299693,0.21786345911400007,0.5386704925,1.2478430399999998,1.00116378179929,1300.6458097699838,1938.0166280927076
gamma_shape[5],1.092980990935,1.09671,0.21146192637496683,0.21263328368099998,0.742237345,1.4381846399999996,1.0014249475380839,1281.7869785745563,2192.481272944074
mu_b0,-2.5336262127,-2.5327330999999997,0.09815439877433875,0.09807191436000065,-2.696198265,-2.372376985,1.0023546286371032,1687.107257731457,2500.4841735596156
tau_b0,0.5147947871925,0.508826815,0.06751020275339323,0.06525402962400005,0.412123001,0.6342221014999999,1.0010811536941722,2033.129975701995,2661.7902865679307
mu_b1,0.0099027700481335,0.010313428,0.9919251816242991,0.9638545167089999,-1.62399483,1.654953315,1.0028209409476898,8758.138335234551,2497.6509456323247
tau_b1,0.16390121212325,0.16092463,0.028007902442020564,0.027408055247999996,0.12362282250000001,0.21361767099999995,1.0015373012238336,1426.8928480575646,2654.621674939592
sigma,0.790274230265,0.790205025,0.0032700511948202003,0.00326424041999996,0.784972423,0.7956240875,0.9999398705053038,6363.264713260501,2712.971065658418
mu[1],-0.9149446755375,-0.91527214,0.03612939916166076,0.034947943569000044,-0.974703848,-0.854497908,1.0011509865870325,2630.4288776718695,3287.5734117063084
mu[2],-0.9427786725125,-0.94296745,0.02455024545659522,0.0249619950509999,-0.9831499950000001,-0.902194026,0.9996490805518486,2435.518421105569,3019.325252010129
mu[3],0.2613468088625,0.261036545,0.016708575239384293,0.016482938934000015,0.2342449715,0.28919914150000003,1.0013980933816733,4600.417302061731,3361.0718810009566
mu[4],-0.217028559146,-0.21746766499999998,0.034512220733678135,0.03464748726600001,-0.272790671,-0.15886472600000007,1.002681843036604,4467.299659895444,3483.513009630266
mu[5],-0.356907983855,-0.356652725,0.011706036199199183,0.011483263323000013,-0.3764786105,-0.337454999,0.9996030317757902,4223.953754391119,3781.277976822487
mu[6],-0.8096431507725,-0.80964064,0.022146548775856232,0.021756206135999913,-0.846603897,-0.7732210405000001,1.000135798485236,2849.325117501689,3283.076414898612
mu[7],-0.55263019611,-0.5526035149999999,0.02164144710520102,0.02146449717300009,-0.5890380245000001,-0.5178813625,1.0005581830135128,3676.4288430318493,3493.0930896382783
mu[8],-0.19154859600225,-0.19136482500000002,0.026873988750921105,0.02766233597400002,-0.2368721425,-0.14816073700000004,1.000947958313238,2363.970912966451,2931.0066890670532
mu[9],-0.670744585415,-0.6710154500000001,0.03173981972763233,0.03178334869500006,-0.722646345,-0.619930502,0.9996004204891676,4810.55628756707,3666.5583904871983
mu[10],-0.822084772455,-0.822281445,0.015852979823706835,0.015301210365000036,-0.8477536904999999,-0.7957266275,1.0018212176764485,2710.584258103851,3272.11012569559
mu[11],-2.063377622325,-2.0629042,0.15819652174176962,0.15786361562999987,-2.326160955,-1.8054637900000003,1.0002553383077442,4703.649816191131,3489.3575827854706
mu[12],-0.5682057485925,-0.567973445,0.0131534561348549,0.013248817532999961,-0.5905725955000001,-0.5470271975000001,1.0001639160438909,3730.114714698041,3406.9843067444895
mu[13],0.15590954849925,0.156743105,0.022105990448584148,0.021982502786999994,0.1194258035,0.1921323365,1.0023870865910018,2667.876378001296,3135.0082575482847
mu[14],-1.0049523593575,-1.00487195,0.026760312350568517,0.026627636847000095,-1.0494967549999998,-0.9611927395,0.9997870807673963,3659.7822215378446,3251.28673256718
mu[15],-0.894774204445,-0.89490877,0.016194211925907077,0.016447897682999982,-0.9215034065,-0.867957492,1.0022058503814029,4366.805737330046,3220.914724297514
mu[16],-0.169372041149,-0.169179075,0.04175231208424653,0.042459121341000015,-0.2393702505,-0.10240751750000004,1.0009880936994138,4577.977341611473,3756.1608853603875
